movie_id,overview,popularity,release_date,title,vote_average,vote_count,genres,keywords,month,year,director,producer,actors,characters,tags
309146,"bitter animosity and hatred has existed between the communities of jangavar and dilavar. while dilavar's roshan wants to bring peace between everyone, he sets an example by marrying chandni. this enrages the jangavars' who attack the dilavars, killing roshan. before dying, roshan asks his twin brother, raka, to promise that he will bring peace by getting their brother, badal, married to shaka's sister, reshma. raka attempts to carry out his promise, by letting both meet and fall in love with each other. when the time comes for badal to propose to reshma, she accepts with one condition - that badal kill raka and bring his severed head to jangavar. the question is will badal sacrifice his brother's life to marry reshma and bring peace between the two communities?",0.84,1984-01-01 00:00:00,jeene nahi doonga,5.0,1.0,,[],january,1984.0,rajkumarkohli,,dharmendra shatrughansinha rajbabbar anitaraj jagdeep,    ,bitter animosity and hatred has existed between the communities of jangavar and dilavar while dilavar s roshan wants to bring peace between everyone he sets an example by marrying chandni this enrages the jangavars who attack the dilavars killing roshan before dying roshan asks his twin brother raka to promise that he will bring peace by getting their brother badal married to shaka s sister reshma raka attempts to carry out his promise by letting both meet and fall in love with each other when the time comes for badal to propose to reshma she accepts with one condition  that badal kill raka and bring his severed head to jangavar the question is will badal sacrifice his brother s life to marry reshma and bring peace between the two communities   dharmendra shatrughansinha rajbabbar anitaraj jagdeep   rajkumarkohli 
308272,"film from dharmendra, moushumi chatterjee, govinda",0.84,1992-07-17 00:00:00,zulm ki hukumat,0.0,0.0,action romance,[],july,1992.0,bharatrangachary,,dharmendra moushumichatterjee govinda kimikatkar shaktikapoor,pitamberkoli wifeofpitamberkoli pratapkoli kiran yashwantkoli,film from dharmendra  moushumi chatterjee  govinda action romance    dharmendra moushumichatterjee govinda kimikatkar shaktikapoor pitamberkoli wifeofpitamberkoli pratapkoli kiran yashwantkoli bharatrangachary 
308228,"widower amar is well-off financially and lives in a house with his daughter and servant dayal. his sister and brother-in-law want him to marry again so that his daughter can have the love and care of a woman. amar reluctantly agrees. together they set out to check out two sisters, shobha, and sheela. amar goes as dayal, and dayal goes as amar, as amar is not sure if a step-mother will be able to bestow care and love as a real mother. they arrive at the household of durga, shanti swarup, renu, sheela, and their servant geeta. they begin to settle down, dayal in a spacious room, and amar in the servant's quarters, which consists of an untidy room with no electricity. it is not long before amar finds out that he is attracted to geeta, and not to the two sisters, but in his present state, he cannot reveal himself and openly propose marriage. in the meantime, durga starts getting suspicious about amar and starts wondering if amar is actually a servant or a crook.",0.84,1979-12-07 00:00:00,nauker,6.5,2.0,comedy drama,[],december,1979.0,,,sanjeevkumar jayabachchan mehmood lalitapawar manmohankrishna,    ,widower amar is well off financially and lives in a house with his daughter and servant dayal his sister and brother in law want him to marry again so that his daughter can have the love and care of a woman amar reluctantly agrees together they set out to check out two sisters shobha and sheela amar goes as dayal and dayal goes as amar as amar is not sure if a step mother will be able to bestow care and love as a real mother they arrive at the household of durga shanti swarup renu sheela and their servant geeta they begin to settle down dayal in a spacious room and amar in the servant s quarters which consists of an untidy room with no electricity it is not long before amar finds out that he is attracted to geeta and not to the two sisters but in his present state he cannot reveal himself and openly propose marriage in the meantime durga starts getting suspicious about amar and starts wondering if amar is actually a servant or a crook comedy drama  sanjeevkumar jayabachchan mehmood lalitapawar manmohankrishna    
307877,"black-and-white fantasy film centred around a king who loses his sight and uses the forces of the ‘serpent world’ to get his sight back. he orders a young man working in the palace to descend into the world, and in the process, the young man falls in love with the serpent princess.",1.211,1956-01-01 00:00:00,devta,0.0,0.0,,[],january,1956.0,pattanna,,vyjayanthimala anjalidevi geminiganesan kumarikamala nambiar, nalini vijay naagkanya veersen,black and white fantasy film centred around a king who loses his sight and uses the forces of the serpent world to get his sight back he orders a young man working in the palace to descend into the world and in the process the young man falls in love with the serpent princess   vyjayanthimala anjalidevi geminiganesan kumarikamala nambiar nalini vijay naagkanya veersen pattanna 
307836,"in ancient rome, a mourning jewish man raises the kidnapped daughter of roman royalty as his own - and she grows up without learning her true identity. years later, she falls in love with a roman prince.",0.84,1958-09-05 00:00:00,yahudi,5.5,2.0,romance drama action,[],september,1958.0,hrishikeshmukherjee,,dilipkumar meenakumari nazirhussain sohrabmodi nigarsultana,marcus hannah/lydia brutus ezra octavia,in ancient rome  a mourning jewish man raises the kidnapped daughter of roman royalty as his own   and she grows up without learning her true identity  years later  she falls in love with a roman prince  romance drama action    dilipkumar meenakumari nazirhussain sohrabmodi nigarsultana marcus hannah lydia brutus ezra octavia hrishikeshmukherjee 
307786,a truck driver learns from his foster mother about the murder of his parents at the hands of a bandit and sets out to avenge them.,1.24,1975-06-23 00:00:00,pratiggya,3.0,1.0,,[],june,1975.0,dulalguha,bikramsinghdehal,dharmendra hemamalini ajitkhan satyendrakapoor abhibhattacharya,inspectordavindersingh/ajitd.singh/thandedaarinderjitsingh radhalachmanthakur bharatthakur inspectord'souza inspectorabhijitsingh,a truck driver learns from his foster mother about the murder of his parents at the hands of a bandit and sets out to avenge them   dharmendra hemamalini ajitkhan satyendrakapoor abhibhattacharya inspectordavindersingh ajitd singh thandedaarinderjitsingh radhalachmanthakur bharatthakur inspectord souza inspectorabhijitsingh dulalguha bikramsinghdehal
306446,a man learns that the people who raised him are not his biological parents.,1.771,1969-01-01 00:00:00,pyar ka mausam,4.5,2.0,drama music romance,[],january,1969.0,,,shashikapoor ashaparekh niruparoy madanpuri iftekhar,sunder/sunil/pyarelal/jhatpatsingh seema jamuna shankar keshav,a man learns that the people who raised him are not his biological parents drama music romance  shashikapoor ashaparekh niruparoy madanpuri iftekhar sunder sunil pyarelal jhatpatsingh seema jamuna shankar keshav 
306423,"the setting is in scenic simla, summer capital of the british raj in the 1970's. chandramukhi from bombay is on holiday with her parents and so is naresh, a us educated medical professional with his parents. chandramukhi and naresh show interest in each other, encouraged by their parents. choudhary janak singh, an important and wealthy man lives with his lawyer daughter karuna in a lovely colonial period mansion. their house-guest mohan, a lawyer from chandigarh is a protege of janak singh. karuna and mohan develop a romantic interest. the story of paro and madho, who lived in pre-independence india comes to affect the present.",1.96,1981-04-03 00:00:00,kudrat,6.0,1.0,romance drama mystery,[],april,1981.0,chetananand,,rajeshkhanna raajkumar hemamalini priyarajvansh vinodkhanna,mohankapoor/madho choudhuryjanaksingh chandramukhi/paro karunasingh ,the setting is in scenic simla summer capital of the british raj in the 1970 s chandramukhi from bombay is on holiday with her parents and so is naresh a us educated medical professional with his parents chandramukhi and naresh show interest in each other encouraged by their parents choudhary janak singh an important and wealthy man lives with his lawyer daughter karuna in a lovely colonial period mansion their house guest mohan a lawyer from chandigarh is a protege of janak singh karuna and mohan develop a romantic interest the story of paro and madho who lived in pre independence india comes to affect the present romance drama mystery  rajeshkhanna raajkumar hemamalini priyarajvansh vinodkhanna mohankapoor madho choudhuryjanaksingh chandramukhi paro karunasingh chetananand 
306357,"an incompetent lawyer gets evicted, dons the guise of an old man to gain accommodation, falls for the owner's daughter, then faces numerous life-changing challenges.",1.241,1957-01-01 00:00:00,paying guest,7.0,1.0,comedy drama crime,[],january,1957.0,subodhmukherji,,devanand nutan gajananjagirdar sajjan shubhakhote,ramesh shanti   ,an incompetent lawyer gets evicted dons the guise of an old man to gain accommodation falls for the owner s daughter then faces numerous life changing challenges comedy drama crime  devanand nutan gajananjagirdar sajjan shubhakhote ramesh shanti  subodhmukherji 
306171,"akhtar hussain saves the life of nawab salim, and earns his gratitude. salim invites akhtar to come to his palatial home, and akhtar does so. on the way, he meets beautiful saltanat, and falls in love with her. on arrival at salim's house, akhtar is treated with utmost respect, provided employment, and a place to live. akhtar meets with saltanat and both plan to get married. unknown to them, salim also loves saltanat, but saltanat rejects his advances, and proposal, leaving his heartbroken. soon saltanat and akhtar get married and settle down. saltanat soon gives birth to a son. salim is very affectionate with this child, and the child too grows to like salim. akhtar, meanwhile, has fallen in bad company, drinks alcohol, and romances a courtesan.",0.84,1968-10-25 00:00:00,mere huzoor,3.0,1.0,,[],october,1968.0,vinodkumar,,malasinha raajkumar jeetendra johnnywalker,sultanat nawabsalim akhtarhussainakhtar pyarelal'bedar',akhtar hussain saves the life of nawab salim and earns his gratitude salim invites akhtar to come to his palatial home and akhtar does so on the way he meets beautiful saltanat and falls in love with her on arrival at salim s house akhtar is treated with utmost respect provided employment and a place to live akhtar meets with saltanat and both plan to get married unknown to them salim also loves saltanat but saltanat rejects his advances and proposal leaving his heartbroken soon saltanat and akhtar get married and settle down saltanat soon gives birth to a son salim is very affectionate with this child and the child too grows to like salim akhtar meanwhile has fallen in bad company drinks alcohol and romances a courtesan   malasinha raajkumar jeetendra johnnywalker sultanat nawabsalim akhtarhussainakhtar pyarelal bedar vinodkumar 
306162,"widower ram kapoor lives a very wealthy lifestyle in bombay, but is very lonely, as his only child, a son named rajesh, lives abroad, and his aged dad, diwan bahadur, lives in the village. ram frequently throws lavish parties to overcome this loneliness. this changes when rajesh returns home, and he is able to convince diwan also to return so that the three could live together. shortly thereafter differences crop up between rajesh and diwan - initially on love and marriage; then on caste issues; then the marriage of rajesh, which is arranged with diwan's friend, thakur janak singh's daughter, rukmani, while rajesh wants to marry monica. things come to such a pass that ram decides to leave, takes to women and alcohol in a big way, and becomes the subject of a big scandal.",0.99,1971-09-17 00:00:00,kal aaj aur kal,10.0,1.0,family drama,[],september,1971.0,,,prithvirajkapoor rajkapoor babitakapoor randhirkapoor roopeshkumar,diwanbahadurkapoor ramb.kapoor monica'mona' rajeshr.kapoor sunny(rajesh'scollege-mate),widower ram kapoor lives a very wealthy lifestyle in bombay but is very lonely as his only child a son named rajesh lives abroad and his aged dad diwan bahadur lives in the village ram frequently throws lavish parties to overcome this loneliness this changes when rajesh returns home and he is able to convince diwan also to return so that the three could live together shortly thereafter differences crop up between rajesh and diwan  initially on love and marriage then on caste issues then the marriage of rajesh which is arranged with diwan s friend thakur janak singh s daughter rukmani while rajesh wants to marry monica things come to such a pass that ram decides to leave takes to women and alcohol in a big way and becomes the subject of a big scandal family drama  prithvirajkapoor rajkapoor babitakapoor randhirkapoor roopeshkumar diwanbahadurkapoor ramb kapoor monica mona rajeshr kapoor sunny rajesh scollege mate  
306146,"dr. dharmesh (rajendra kumar) and sita (meena kumari) are in love, and hope to marry on dharmesh's return from abroad. when dharmesh returns, he is devastated to find that sita has married someone else. he then decides to devote the rest of his life at a cancer clinic. one of his patients is ram (raaj kumar), who is critically ill, and has to be operated upon. things progress well, until dharmesh meets ram's wife - none other than sita. dharmesh now has to battle with his conscience, and his medical ethics to save ram or to let him pass away, so that he can marry sita.",0.84,1963-01-18 00:00:00,dil ek mandir,0.0,0.0,,[],january,1963.0,c.v.sridhar,,rajendrakumar meenakumari raajkumar mehmood kuttipadmini,dr.dharmesh sita ram lallulal uma,dr dharmesh rajendra kumar and sita meena kumari are in love and hope to marry on dharmesh s return from abroad when dharmesh returns he is devastated to find that sita has married someone else he then decides to devote the rest of his life at a cancer clinic one of his patients is ram raaj kumar  who is critically ill and has to be operated upon things progress well until dharmesh meets ram s wife  none other than sita dharmesh now has to battle with his conscience and his medical ethics to save ram or to let him pass away so that he can marry sita   rajendrakumar meenakumari raajkumar mehmood kuttipadmini dr dharmesh sita ram lallulal uma c v sridhar 
306136,"maharaj brajbhan lives a wealthy lifestyle in bharatpur, india along with his wife, badi rani, but have been unable to conceive for bharatpur, and have no choice but to leave it's reigns with brajban's widowed cousin, vikram, and his son, kanchan. when vikram finds out that badi rani is pregnant, he plots to first sully her character by having her abducted, then shunned by the maharaj, and then decides to have her killed. but her killer has a change of heart and lets her live. she gives birth to a son, names him bhola, and starts living a simple lifestyle in a mandir with the help of it's poojary. years later vikram finds out she is alive and kills her, as well the poojary and the poojary's son. bhola witnesses this, manages to escape, starts to live with a poor widow, grows up uneducated, and makes a living through crime.",1.27,1978-03-10 00:00:00,bandie,6.0,2.0,drama family,[],march,1978.0,alosarkar,,uttamkumar sulakshanapandit utpaldutt nanditathakur satyendrakapoor,bholab.singh/yuvrajudayb.singh rajkumariradhasujansingh vikramsingh chhotirani maharajbrajbhansingh,maharaj brajbhan lives a wealthy lifestyle in bharatpur  india along with his wife  badi rani  but have been unable to conceive for bharatpur  and have no choice but to leave it s reigns with brajban s widowed cousin  vikram  and his son  kanchan  when vikram finds out that badi rani is pregnant  he plots to first sully her character by having her abducted  then shunned by the maharaj  and then decides to have her killed  but her killer has a change of heart and lets her live  she gives birth to a son  names him bhola  and starts living a simple lifestyle in a mandir with the help of it s poojary  years later vikram finds out she is alive and kills her  as well the poojary and the poojary s son  bhola witnesses this  manages to escape  starts to live with a poor widow  grows up uneducated  and makes a living through crime  drama family    uttamkumar sulakshanapandit utpaldutt nanditathakur satyendrakapoor bholab singh yuvrajudayb singh rajkumariradhasujansingh vikramsingh chhotirani maharajbrajbhansingh alosarkar 
306129,"a family drama with a special focus on two generations of the chopra family. dinanath chopra lives in a small tenement with his wife, and two sons baldev, and chandramohan. dinanath re-finances his house in order to get baldev to study further and be a doctor, and also gets him married with rekha who comes from a very wealthy family. chandramohan studies in college, and has a sweetheart in the form of the gorgeous asha. asha lives with her mom, and dad, a sort of quack. differences in the baldev emerge and multiply. baldev and rekha move to their palatial house. the birth of a baby boy to rekha does lighten things up a bit, but not for long. dinanath loses his eyesight in an accident and becomes blind.",0.84,1964-01-01 00:00:00,aap ki parchhaiyan,0.0,0.0,,[],january,1964.0,sohanlalkanwar,,dharmendra supriyachoudhury shashikala leelachitnis mumtazbegum,chandramohan(channi)chopra asha rekha mrs.dinanathchopra rekha'smother,a family drama with a special focus on two generations of the chopra family dinanath chopra lives in a small tenement with his wife and two sons baldev and chandramohan dinanath re finances his house in order to get baldev to study further and be a doctor and also gets him married with rekha who comes from a very wealthy family chandramohan studies in college and has a sweetheart in the form of the gorgeous asha asha lives with her mom and dad a sort of quack differences in the baldev emerge and multiply baldev and rekha move to their palatial house the birth of a baby boy to rekha does lighten things up a bit but not for long dinanath loses his eyesight in an accident and becomes blind   dharmendra supriyachoudhury shashikala leelachitnis mumtazbegum chandramohan channi chopra asha rekha mrs dinanathchopra rekha smother sohanlalkanwar 
305839,"sushma believes that she is too young to get married, but her father, lalla banarsilal insists, and she runs away. her adventures take her to a lonely wealthy widower with a cute daughter named guddi; a drunken lout in a brothel; dr. kruparam, a psychiatrist, who admits her in his mental hospital; a dreaded bandit who has killed his tormentor, cut him into pieces and fed them to birds, and who still on a killing spree; pandit gorakhnath who lives a double life - as a priest and as a smuggler; a leper dhanraj, who once was a very wealthy man, but is now shunned by everyone; a transvestite stage actor; and a hunter who saves sushma's life by shooting dead a man-eating lion. as things spiral out of control for sushma, there is yet one more male she has to meet, and it is this meeting that will change her life even more.",1.77,1974-05-07 00:00:00,naya din nai raat,6.5,2.0,drama,[],may,1974.0,a.bhimsingh,,sanjeevkumar jayabachchan sunder davidabrahamcheulkar lalitapawar,    ,sushma believes that she is too young to get married but her father lalla banarsilal insists and she runs away her adventures take her to a lonely wealthy widower with a cute daughter named guddi a drunken lout in a brothel dr kruparam a psychiatrist who admits her in his mental hospital a dreaded bandit who has killed his tormentor cut him into pieces and fed them to birds and who still on a killing spree pandit gorakhnath who lives a double life  as a priest and as a smuggler a leper dhanraj who once was a very wealthy man but is now shunned by everyone a transvestite stage actor and a hunter who saves sushma s life by shooting dead a man eating lion as things spiral out of control for sushma there is yet one more male she has to meet and it is this meeting that will change her life even more drama  sanjeevkumar jayabachchan sunder davidabrahamcheulkar lalitapawar   a bhimsingh 
305234,"ajay arya, spurned in love by sonia, takes to a life of crime and has an affair with a young woman under her tutelage.",0.84,1973-01-01 00:00:00,double cross,0.0,0.0,action thriller crime,[],january,1973.0,gogianand,yashkohli,vijayanand rekha madanpuri ashasachdev manmohan,ajayarya/jimmy rekha maganbhai lily card-shark,ajay arya  spurned in love by sonia  takes to a life of crime and has an affair with a young woman under her tutelage  action thriller crime    vijayanand rekha madanpuri ashasachdev manmohan ajayarya jimmy rekha maganbhai lily card shark gogianand yashkohli
304919,"raju lives with his widowed mother, janki, in a small town and works as garage mechanic. one day he meets with wealthy rachna malhotra, and after a few misunderstandings, both fall in love with each other. when rachna's guardian, diwan mahendranath, finds out he forbids rachna to ever see raju again, as well as goes to raju's house and humiliates his mother, for he wants rachna to marry his son, ramesh. an enraged raju wants to avenge this humiliation and decides to teach mahendranath a lesson. he enlists the help of his maternal uncle, chamanlal kapoor, and together they succeed in fooling mahendranath and making him give up all his money.",0.84,1969-01-01 00:00:00,anjaana,0.0,0.0,romance,[],january,1969.0,mohankumar,,rajendrakumar babitakapoor pran premchopra nazima,raju rachnamalhotra diwanmahendranath ramesh munni,raju lives with his widowed mother  janki  in a small town and works as garage mechanic  one day he meets with wealthy rachna malhotra  and after a few misunderstandings  both fall in love with each other  when rachna s guardian  diwan mahendranath  finds out he forbids rachna to ever see raju again  as well as goes to raju s house and humiliates his mother  for he wants rachna to marry his son  ramesh  an enraged raju wants to avenge this humiliation and decides to teach mahendranath a lesson  he enlists the help of his maternal uncle  chamanlal kapoor  and together they succeed in fooling mahendranath and making him give up all his money  romance    rajendrakumar babitakapoor pran premchopra nazima raju rachnamalhotra diwanmahendranath ramesh munni mohankumar 
304682,"saxena, a corrupt lawyer, frames shankar's son of murder and has him put in juvenile jail. a vengeful shankar kidnaps one of saxena's twin boys and raises him as a thief to exact revenge.",0.84,1982-10-29 00:00:00,yeh to kamaal ho gaya,0.0,0.0,action comedy drama,[],october,1982.0,t.n.balu,,kamalhaasan poonamdhillon vijayarora ranjeet omshivpuri,    ,saxena a corrupt lawyer frames shankar s son of murder and has him put in juvenile jail a vengeful shankar kidnaps one of saxena s twin boys and raises him as a thief to exact revenge action comedy drama  kamalhaasan poonamdhillon vijayarora ranjeet omshivpuri   t n balu 
304658,"a few years into their marriage, an estrangement occurs between amar and mansi",0.96,1974-09-26 00:00:00,avishkaar,0.0,0.0,drama romance,[],september,1974.0,basubhattacharya,,rajeshkhanna sharmilatagore dinapathak dennisclement monikajashnani,amar mansi taxidriver'swife dennisclement childartist,a few years into their marriage  an estrangement occurs between amar and mansi drama romance    rajeshkhanna sharmilatagore dinapathak dennisclement monikajashnani amar mansi taxidriver swife dennisclement childartist basubhattacharya 
304519,a vengeful princess waits for the right moment to kill her foster-father - the emperor.,0.84,1952-01-01 00:00:00,amber,0.0,0.0,thriller action adventure drama romance,[],january,1952.0,jayantdesai,,nargis rajkapoor agha bipingupta rameshsinha,rajkumariamber raj veenubilasi maharaja diwanji,a vengeful princess waits for the right moment to kill her foster father   the emperor  thriller action adventure drama romance    nargis rajkapoor agha bipingupta rameshsinha rajkumariamber raj veenubilasi maharaja diwanji jayantdesai 
304303,"lucky (eijaz khan) loves 'modern' kammo (shradha das) but ends up marrying the girl-next-door lakshmi (kulraj randhawa). an accident leads him to believe that his wife is dead. instead of mourning her death, he falls into kammo's arms. turns out, he's not that lucky.",1.714,2014-04-18 00:00:00,lucky kabootar,0.0,0.0,,[],april,2014.0,shammichhabra,,rimpledhindsa eijazkhan ravikishan atulmathur sanjaymishra,    ,lucky eijaz khan loves modern kammo shradha das but ends up marrying the girl next door lakshmi kulraj randhawa  an accident leads him to believe that his wife is dead instead of mourning her death he falls into kammo s arms turns out he s not that lucky   rimpledhindsa eijazkhan ravikishan atulmathur sanjaymishra   shammichhabra 
304267,"classic bollywood film about a young man whose poverty leads him to commit crimes which, in turn, lead him to harsher and harsher punishments.",1.241,1955-01-01 00:00:00,kundan,4.0,1.0,drama,[],january,1955.0,sohrabmodi,,sohrabmodi nimmi sunildutt ulhas pran,kundan radha/uma amrit shersingh gopal,classic bollywood film about a young man whose poverty leads him to commit crimes which  in turn  lead him to harsher and harsher punishments  drama    sohrabmodi nimmi sunildutt ulhas pran kundan radha uma amrit shersingh gopal sohrabmodi 
304245,"after the tragic passing of his parents, raj kumar is also separated from his elder brother. he ends up hungry and penniless in bombay, and is taken in by a pickpocket thief, usmanbhai, who trains raj to be a master at picking pockets and stealing. it is in this atmosphere that raj grows up and calls himself raju tardeo, for this is the area allocated to him to carry on stealing. raju comes to know that a wealthy woman named kamini has run away from home, and a reward has been placed in all newspapers. he finds her, pretends to fall in love with her, steals her necklace, and takes her back home to her oppressive uncle, who wants her to get married to ranjeet.",0.84,1974-08-30 00:00:00,haath ki safai,5.0,1.0,drama,[],august,1974.0,prakashmehra,,vinodkhanna randhirkapoor hemamalini ranjeet simigarewal,    ,after the tragic passing of his parents raj kumar is also separated from his elder brother he ends up hungry and penniless in bombay and is taken in by a pickpocket thief usmanbhai who trains raj to be a master at picking pockets and stealing it is in this atmosphere that raj grows up and calls himself raju tardeo for this is the area allocated to him to carry on stealing raju comes to know that a wealthy woman named kamini has run away from home and a reward has been placed in all newspapers he finds her pretends to fall in love with her steals her necklace and takes her back home to her oppressive uncle who wants her to get married to ranjeet drama  vinodkhanna randhirkapoor hemamalini ranjeet simigarewal   prakashmehra 
304137,"film starring chiranjeevi, juhi chawla and rami reddy",0.99,1990-09-28 00:00:00,pratibandh,5.0,1.0,,[],september,1990.0,ravirajapinisetty,,chiranjeevi juhichawla allusirish,  ,film starring chiranjeevi juhi chawla and rami reddy   chiranjeevi juhichawla allusirish  ravirajapinisetty 
304082,"amidst the fall of princely states in post-independence india, the friendship between vikram, who comes from an aristocratic family, and a peasant is tested. vikram turns vengeful after his brother is killed in a peasant colony.",1.96,1989-07-14 00:00:00,batwara,8.5,2.0,action drama,[],july,1989.0,j.p.dutta,,dharmendra vinodkhanna shammikapoor amritasingh dimplekapadia,    ,amidst the fall of princely states in post independence india the friendship between vikram who comes from an aristocratic family and a peasant is tested vikram turns vengeful after his brother is killed in a peasant colony action drama  dharmendra vinodkhanna shammikapoor amritasingh dimplekapadia   j p dutta 
304074,lovers separate in an attempt to avoid the horrible fates foretold by an astrologer.,0.84,1997-12-26 00:00:00,ankhon mein tum ho,0.0,0.0,romance drama thriller,[],december,1997.0,ashims.samanta,,sharads.kapoor sumanranganathan rohitroy ashokkumar rakheegulzar,pratap/ranjeetburman pooja premkapoor kapoor ranimaa,lovers separate in an attempt to avoid the horrible fates foretold by an astrologer  romance drama thriller    sharads kapoor sumanranganathan rohitroy ashokkumar rakheegulzar pratap ranjeetburman pooja premkapoor kapoor ranimaa ashims samanta 
303923,"sagar is a popular singer, and since he is a bachelor, he is always mobbed by young women wherever he stages his shows. on one such show in srinagar, he meets with beautiful sapna narang, and after a few misunderstandings, both fall in love with each other. but sapna's dad, pran, has other plans for her, and wants her to marry someone of his choice. in this way both lovers are separated.",1.96,1995-07-28 00:00:00,saajan ki baahon mein,2.7,3.0,drama family romance,[],july,1995.0,,,rishikapoor raveenatandon sumeetsaigal tabu premchopra,sagar sapnanarang rakeshsingh kavita pyarelal,sagar is a popular singer and since he is a bachelor he is always mobbed by young women wherever he stages his shows on one such show in srinagar he meets with beautiful sapna narang and after a few misunderstandings both fall in love with each other but sapna s dad pran has other plans for her and wants her to marry someone of his choice in this way both lovers are separated drama family romance  rishikapoor raveenatandon sumeetsaigal tabu premchopra sagar sapnanarang rakeshsingh kavita pyarelal 
303387,"asha lives in poverty with her alcoholic father in bombay, before being sold to an impotent husband.  a series of events leads her to love.",0.84,1983-01-01 00:00:00,haadsaa,10.0,1.0,action thriller drama,[],january,1983.0,,,akbarkhan ranjeetakaur smitapatil ashokkumar amrishpuri,jaikumar'jai'sharma robbyv.kapoor asha dr.vedkapoor r.k.chakravarty,asha lives in poverty with her alcoholic father in bombay before being sold to an impotent husband  a series of events leads her to love action thriller drama  akbarkhan ranjeetakaur smitapatil ashokkumar amrishpuri jaikumar jai sharma robbyv kapoor asha dr vedkapoor r k chakravarty 
303347,kailash becomes rich when his uncle develops a new solar powered formula to save energy. he courts asha whose jealous fiance plots to use her to blackmail kailash into revealing the secret formula.,0.84,1973-01-01 00:00:00,blackmail,6.5,2.0,,[],january,1973.0,,vinoddoshi,dharmendra shatrughansinha madanpuri iftekhar rakheegulzar,kailashgupta jeevan professorramakantkhurana mr.mehta ashamehta,kailash becomes rich when his uncle develops a new solar powered formula to save energy he courts asha whose jealous fiance plots to use her to blackmail kailash into revealing the secret formula   dharmendra shatrughansinha madanpuri iftekhar rakheegulzar kailashgupta jeevan professorramakantkhurana mr mehta ashamehta vinoddoshi
303335,a young man plots revenge on a killer who slaughtered his family.,1.33,1994-04-01 00:00:00,kanoon,4.0,4.0,action drama,[],april,1994.0,,,ajaydevgn urmilamatondkar kirankumar gulshangrover aloknath,    ,a young man plots revenge on a killer who slaughtered his family action drama  ajaydevgn urmilamatondkar kirankumar gulshangrover aloknath    
302953,drama about a policeman's decline into the underworld after being busted for possession of illegal narcotics.,0.84,1989-03-17 00:00:00,farz ki jung,6.5,1.0,action,[],march,1989.0,r.p.swamy,,shashikapoor govinda neelamkothari razamurad amrishpuri,"inspectorvikram vishal kavita inspectorgill jaikishan""j.k.""",drama about a policeman s decline into the underworld after being busted for possession of illegal narcotics  action    shashikapoor govinda neelamkothari razamurad amrishpuri inspectorvikram vishal kavita inspectorgill jaikishan j k   r p swamy 
302941,two warring step-brothers team up to get the villains out to kill their bigamous father.,1.27,1992-01-24 00:00:00,vansh,6.5,2.0,action crime drama,[],january,1992.0,ajitsinha,,sudeshberry anupamkher ektasohini amrishpuri asrani,inspectorgautamk.dharmadhikari krishnakantdharmadhikari ektav.chaudhary vilasraochaudhary havaldarwafadaar,two warring step brothers team up to get the villains out to kill their bigamous father  action crime drama    sudeshberry anupamkher ektasohini amrishpuri asrani inspectorgautamk dharmadhikari krishnakantdharmadhikari ektav chaudhary vilasraochaudhary havaldarwafadaar ajitsinha 
302934,"two powerful and strong-armed gangsters work for opposite political parties. bhau works for anil rege, while shakti works for babbanrao. both believe that that these two political leaders will provide a better life for the poor and the needy. their hopes are dashed when both anil and babban patch up their differences, and decide to unite, and lead a corrupt life-style, while pitting both the gangsters against each other.",1.74,1995-06-23 00:00:00,taaqat,4.0,1.0,,[],june,1995.0,talatjani,,dharmendra shatrughansinha kajol vikasbhalla farhanaaz,shakisingh anand'lalbaghkabhau' kavita ak'lakh savitri-anand'swife,two powerful and strong armed gangsters work for opposite political parties bhau works for anil rege while shakti works for babbanrao both believe that that these two political leaders will provide a better life for the poor and the needy their hopes are dashed when both anil and babban patch up their differences and decide to unite and lead a corrupt life style while pitting both the gangsters against each other   dharmendra shatrughansinha kajol vikasbhalla farhanaaz shakisingh anand lalbaghkabhau kavita ak lakh savitri anand swife talatjani 
302928,dharamraj dislikes women and has told his younger brothers to stay away from them.,1.74,1993-12-17 00:00:00,shatranj,10.0,1.0,action comedy drama romance,[],december,1993.0,azizsejawal,,mithunchakraborty jackieshroff juhichawla divyabharti kaderkhan,    ,dharamraj dislikes women and has told his younger brothers to stay away from them action comedy drama romance  mithunchakraborty jackieshroff juhichawla divyabharti kaderkhan   azizsejawal 
302471,"crime drama starring  vinod khanna, sunil shetty and gautami",0.84,1997-01-01 00:00:00,dhaal,10.0,2.0,action drama,[],january,1997.0,sameermalkan,,vinodkhanna sunielshetty amrishpuri gautamitadimalla dannydenzongpa,   snehasaxena ,crime drama starring vinod khanna sunil shetty and gautami action drama  vinodkhanna sunielshetty amrishpuri gautamitadimalla dannydenzongpa  snehasaxena sameermalkan 
